PEDON_ID,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,CaO,Na2O,MgO,K2O,Fe2O3_mol,MnO_mol,P2O5_mol,SiO2_mol,TiO2_mol,ZrO2_mol,Al2O3_mol,CaO_mol,Na2O_mol,MgO_mol,K2O_mol,lCaO,cl_MAP,cl_MAT,Till,SubglacialTill,lCaO_mol,PRESS,factor1,factor2,factor3,factor4
03N0919,8.84,0.12,0.18,59.95,1.41,0.02,17.25,0.81,1.25,1.12,1.9,0.55,0.02,0.01,9.98,0.18,0,1.69,0.14,0.2,0.28,0.2,-0.210721031,1113.29,11.36,,,-1.966112856,-120.7562537,1.421851164,-0.9829843,0.408403949,-0.528785927
03N0920,7.87,0.13,0.21,68.59,1.46,0.02,15.22,0.93,1.54,1.05,2.18,0.49,0.02,0.01,11.42,0.18,0,1.49,0.17,0.25,0.26,0.23,-0.072570693,1108.29,11.45,,,-1.771956842,-7.249563919,0.73256728,-1.161346636,0.805483395,-0.332583009
03N0921,10.24,0.15,0.24,60.2,2.04,0.02,15.44,0.39,0.7,0.66,1.2,0.64,0.02,0.01,10.02,0.26,0,1.51,0.07,0.11,0.16,0.13,-0.94160854,1109.94,11.155,,,-2.659260037,-528.7389672,2.573038471,0.00617918,0.493394893,-0.186085532
03N0922,12.38,0.17,0.26,56.27,2.31,0.02,18.27,0.34,0.56,0.59,1.01,0.78,0.02,0.01,9.37,0.29,0,1.79,0.06,0.09,0.15,0.11,-1.078809661,1183.6,10.92,,,-2.813410717,-644.1677098,3.439906997,0.03256725,0.43239481,-0.385441925
03N0987,3.99,0.05,0.04,70.21,0.52,0.02,10.76,0.81,0.87,0.79,1.59,0.25,0.01,0,11.69,0.06,0,1.05,0.14,0.14,0.2,0.17,-0.210721031,755.68,10.765,,,-1.966112856,-152.2310111,-0.406185553,0.58377757,0.181496836,-0.391226634
03N0989,5.15,0.14,0.06,75.05,0.54,0.02,11.21,1,0.93,0.85,1.79,0.32,0.02,0,12.49,0.07,0,1.1,0.18,0.15,0.21,0.19,0,755.98,10.765,,,-1.714798428,-142.7730942,-0.309774297,0.169183051,0.370483469,-0.60592932
03N0991,4.12,0.11,0.09,67.65,0.56,0.02,11.53,0.89,0.92,0.99,2.18,0.26,0.02,0,11.26,0.07,0,1.13,0.16,0.15,0.25,0.23,-0.116533816,756.68,10.77,,,-1.832581464,-87.23607454,-0.439960808,-0.085655563,0.268872989,-0.500388967
03N0992,4.54,0.07,0.04,70.37,0.55,0.02,11.91,0.74,0.8,0.93,1.68,0.28,0.01,0,11.71,0.07,0,1.17,0.13,0.13,0.23,0.18,-0.301105093,743.34,10.595,,,-2.040220829,-199.5799556,-0.22680623,0.522837099,0.230808623,-0.490652354
03N1007,2.82,0.06,0.1,76.82,0.37,0.01,8.98,1.27,1.75,1.4,1.87,0.18,0.01,0,12.79,0.05,0,0.88,0.23,0.28,0.35,0.2,0.2390169,315.08,2.61,,,-1.46967597,-403.5912792,-1.397478124,-0.127059625,0.652658309,0.205381325
03N1008,2.56,0.05,0.06,80.3,0.34,0.01,8.28,0.73,1.63,1.14,1.74,0.16,0.01,0,13.37,0.04,0,0.81,0.13,0.26,0.28,0.18,-0.314710745,315.08,2.61,,,-2.040220829,-403.9938102,-1.441611987,0.144049927,0.677852398,0.049432588
03N1009,2.33,0.05,0.09,71.79,0.33,0.01,7.78,4.43,0.63,1.06,1.76,0.15,0.01,0,11.95,0.04,0,0.76,0.79,0.1,0.26,0.19,1.488399584,302.96,4.455,,,-0.235722334,-412.9488969,-1.060500828,0.759581877,-0.407562722,-0.186744277
03N1010,2.48,0.05,0.1,75.23,0.35,0.01,8.26,3.82,0.62,1.1,1.92,0.16,0.01,0,12.52,0.04,0,0.81,0.68,0.1,0.27,0.2,1.340250423,302.96,4.455,,,-0.385662481,-414.1862858,-1.099381981,0.719042936,-0.202595043,-0.29013139
03N1011,1.58,0.03,0.09,66.23,0.23,0.01,5.58,11.59,0.32,1.35,1.53,0.1,0,0,11.02,0.03,0,0.55,2.07,0.05,0.33,0.16,2.450142657,292.16,4.35,,,0.727548607,-285.9758194,-1.323420364,1.339579363,-1.780679664,0.189713504
03N1012,1.06,0,0.03,60.17,0.16,0.01,4.66,16.6,0.01,0.73,1.01,0.07,0,0,10.02,0.02,0,0.46,2.96,0,0.18,0.11,2.809402695,297.46,4.35,,,1.085189268,-179.2585951,-1.184649636,1.7693195,-3.033332915,-0.105949391
03N1013,2.52,0.07,0.12,67.77,0.36,0,9.17,3.37,1.39,0.78,1.92,0.16,0.01,0,11.28,0.05,0,0.9,0.6,0.23,0.19,0.2,1.214912744,368.27,2.4,,,-0.510825624,-309.4990009,-1.163757898,0.054354681,-0.073210358,-0.105106326
03N1014,3.56,0.09,0.04,71.83,0.48,0.01,10.91,0.69,1.23,0.73,2.07,0.22,0.01,0,11.96,0.06,0,1.07,0.12,0.2,0.18,0.22,-0.371063681,369.19,2.37,,,-2.120263536,-422.129021,-0.864338737,0.094011537,0.470287652,-0.377532365
03N1015,2.87,0.03,0.03,79.33,0.3,0.01,8.14,0.67,0.85,0.78,1.74,0.18,0,0,13.2,0.04,0,0.8,0.12,0.14,0.19,0.18,-0.400477567,318.27,2.56,,,-2.120263536,-508.1602308,-1.134305996,1.012714843,0.467897106,-0.119873798
03N1016,2.66,0.05,0.18,62.83,0.33,0.01,7.89,6.2,0.97,1.69,1.63,0.17,0.01,0.01,10.46,0.04,0,0.77,1.11,0.16,0.42,0.17,1.824549292,316.42,2.585,,,0.104360015,-332.3183404,-0.911030602,-0.139691528,-0.953226535,0.185824582
03N1017,2.98,0.06,0.04,66.19,0.37,0.01,8.71,5.36,0.95,1.2,1.83,0.19,0.01,0,11.02,0.05,0,0.85,0.96,0.15,0.3,0.19,1.678963975,318.27,2.56,,,-0.040821995,-401.6775181,-0.927743509,0.411472213,-0.543137121,-0.006488827
03N1018,1.68,0.05,0.04,64.71,0.24,0.01,11.03,1.58,0.88,0.8,2.31,0.1,0.01,0,10.77,0.03,0,1.08,0.28,0.14,0.2,0.25,0.457424847,303.09,3.95,,,-1.272965676,-337.0080558,-1.142984286,0.13686855,-0.09746516,-0.615612062
04N0107,3.74,0.02,0.03,76.93,0.88,0.03,9.09,0.07,0.23,0.44,1.24,0.23,0,0,12.8,0.11,0,0.89,0.01,0.04,0.11,0.13,-2.659260037,1356.35,9.55,,,-4.605170186,197.6662634,0.047074955,1.779716547,0.401456475,-0.202268549
04N0108,4.58,0.06,0.02,75,0.86,0.03,10.66,0.07,0.22,0.66,1.86,0.29,0.01,0,12.48,0.11,0,1.05,0.01,0.04,0.16,0.2,-2.659260037,1309.9,8.69,,,-4.605170186,219.1856457,0.070195569,1.049130307,0.508073798,-0.47676354
04N0109,3.87,0.01,0.04,78.47,0.91,0.03,9.43,0.06,0.2,0.48,1.39,0.24,0,0,13.06,0.11,0,0.93,0.01,0.03,0.12,0.15,-2.813410717,1328.03,8.4,,,-4.605170186,185.4421944,-0.001198587,1.721498312,0.476020658,-0.291254135
04N0110,4.04,0.06,0.03,82.96,0.98,0.03,8.91,0.05,0.16,0.49,1.36,0.25,0.01,0,13.81,0.12,0,0.87,0.01,0.03,0.12,0.14,-2.995732274,1304.94,8.555,,,-4.605170186,153.6577996,0.085700068,1.566247045,0.569372463,-0.403643577
04N0111,6.41,0.18,0.06,68.95,1,0.02,12.69,0.05,0.25,0.69,2.7,0.4,0.03,0,11.48,0.13,0,1.24,0.01,0.04,0.17,0.29,-2.995732274,1371.56,8.245,,,-4.605170186,312.5250708,0.416741738,-0.068542515,0.607099661,-0.843664656
04N0112,4.71,0.02,0.02,69.36,0.86,0.03,10.46,0.06,0.3,0.64,2.02,0.3,0,0,11.54,0.11,0,1.03,0.01,0.05,0.16,0.21,-2.813410717,1322.54,9.19,,,-4.605170186,199.4013292,0.027679461,1.200807964,0.490253784,-0.12836937
04N0113,4.06,0.04,0.03,74.44,1.02,0.03,9.66,0.07,0.44,0.55,1.83,0.25,0.01,0,12.39,0.13,0,0.95,0.01,0.07,0.14,0.19,-2.659260037,1322.97,9.13,,,-4.605170186,206.84022,0.03235597,1.050158677,0.59769638,-0.214942748
04N0114,4.54,0.06,0.02,76.99,0.95,0.03,10.91,0.06,0.21,0.66,2.09,0.28,0.01,0,12.81,0.12,0,1.07,0.01,0.03,0.16,0.22,-2.813410717,1364.69,8.05,,,-4.605170186,278.1821459,0.028169289,1.029003271,0.617913352,-0.528437081
04N0115,2.8,0.05,0.03,89,0.77,0.02,6.69,0.04,0.11,0.34,1.18,0.18,0.01,0,14.81,0.1,0,0.66,0.01,0.02,0.08,0.13,-3.218875825,1409.83,9.21,,,-4.605170186,341.8515178,-0.354287883,1.815017254,0.599902723,-0.402206542
04N0116,4.3,0.21,0.07,81.42,0.93,0.03,10.44,0.02,0.25,0.56,1.62,0.27,0.03,0,13.55,0.12,0,1.02,0,0.04,0.14,0.17,-3.912023005,1409.83,9.21,,,,342.1203364,0.26213269,0.718462458,0.498587533,-0.91522099
04N0117,5.77,0.02,0.06,62.61,1.18,0.02,16.2,0.1,0.12,0.35,1.28,0.36,0,0,10.42,0.15,0,1.59,0.02,0.02,0.09,0.14,-2.302585093,1320.64,9.59,,,-3.912023005,-3.278710401,1.300688547,1.388811545,0.022864194,-0.8892897
04N0118,3.76,0.03,0.02,76.16,1.02,0.03,8.9,0.1,0.11,0.37,0.98,0.24,0,0,12.68,0.13,0,0.87,0.02,0.02,0.09,0.1,-2.302585093,1471.86,9.26,,,-3.912023005,211.1032789,0.385411848,2.05011013,0.33065727,-0.137044897
04N0119,4.89,0.06,0.08,72.32,0.81,0.02,10.21,0.1,0.11,0.86,1.5,0.31,0.01,0,12.04,0.1,0,1,0.02,0.02,0.21,0.16,-2.302585093,1236.6,6.36,,,-3.912023005,85.17365776,0.28890296,1.290000388,0.287204043,-0.338724471
04N0120,5.31,0.13,0.03,65.08,0.9,0.02,12.4,0.11,0.31,0.92,1.82,0.33,0.02,0,10.83,0.11,0,1.22,0.02,0.05,0.23,0.19,-2.207274913,1382.51,6.17,,,-3.912023005,266.3971762,0.544055034,0.56298309,0.175780623,-0.593577617
04N0121,6.72,0.11,0.04,64.86,1.04,0.02,14.77,0.4,0.26,1.08,2.33,0.42,0.02,0,10.8,0.13,0,1.45,0.07,0.04,0.27,0.25,-0.916290732,1047.65,11.745,,,-2.659260037,-94.19102395,0.742984513,0.208009998,0.363933025,-0.761848334
04N0122,5.05,0.1,0.06,72.14,1.1,0.03,10.98,0.23,0.31,0.85,1.72,0.32,0.01,0,12.01,0.14,0,1.08,0.04,0.05,0.21,0.18,-1.46967597,1047.92,11.375,,,-3.218875825,-161.9005668,0.445729441,1.075234196,0.515093309,-0.215867951
04N0123,6.28,0.16,0.03,67.04,0.99,0.02,14.28,0.13,0.48,1.45,2.35,0.39,0.02,0,11.16,0.12,0,1.4,0.02,0.08,0.36,0.25,-2.040220829,1432.76,7.39,,,-3.912023005,342.7500033,0.436618848,0.02754847,0.52559079,-0.546329081
04N0124,6.2,0.13,0.06,68.24,1.19,0.02,13.28,0.12,0.59,1.14,2.12,0.39,0.02,0,11.36,0.15,0,1.3,0.02,0.1,0.28,0.23,-2.120263536,1011.51,11.065,,,-3.912023005,-159.6814377,0.584170204,0.162402165,0.663246951,-0.359234556
04N0125,7.4,0.01,0.04,62.57,1.08,0.02,17.14,0.05,0.3,1.36,2.72,0.46,0,0,10.41,0.14,0,1.68,0.01,0.05,0.34,0.29,-2.995732274,1206.3,11,,,-4.605170186,5.181622229,0.706137091,0.390860034,0.621742292,-0.505367511
04N0126,7.2,0.06,0.06,65.97,1.08,0.02,15.42,0.31,0.71,1.48,2.58,0.45,0.01,0,10.98,0.14,0,1.51,0.06,0.11,0.37,0.27,-1.171182982,1206.3,11,,,-2.813410717,53.61785549,0.5059057,0.022291269,0.73184891,-0.308177101
04N0127,5.85,0.04,0.03,75.67,1.25,0.02,12.34,0.04,0.31,0.77,1.63,0.37,0.01,0,12.59,0.16,0,1.21,0.01,0.05,0.19,0.17,-3.218875825,1325.33,22.545,,,-4.605170186,40.77052935,0.740274432,1.110780101,0.664505407,-0.391183808
04N0128,6.43,0.14,0.11,63.96,1.12,0.02,12.87,0.21,0.67,1.11,2.5,0.4,0.02,0,10.65,0.14,0,1.26,0.04,0.11,0.28,0.27,-1.560647748,963.96,11.79,,,-3.218875825,-148.5795076,0.38458325,-0.100074572,0.661788559,-0.231663326
04N0129,5.46,0.09,0.05,63.69,1.01,0.02,12.58,0.12,0.34,1.04,2.03,0.34,0.01,0,10.6,0.13,0,1.23,0.02,0.05,0.26,0.22,-2.120263536,1470.36,10.315,,,-3.912023005,297.5447156,0.5018233,0.710604531,0.376736658,-0.250885844
04N0130,7.13,0.03,0.03,58.79,1.07,0.02,15.99,0.09,0.31,1.9,2.51,0.45,0,0,9.79,0.13,0,1.57,0.02,0.05,0.47,0.27,-2.407945609,1470.36,10.315,,,-3.912023005,244.5385278,0.695988878,0.448354467,0.493196131,-0.096351492
04N0131,6.94,0.11,0.11,59.57,1.09,0.02,13.64,0.15,0.54,1.24,2.89,0.43,0.02,0,9.91,0.14,0,1.34,0.03,0.09,0.31,0.31,-1.897119985,1060.36,10.345,,,-3.506557897,-50.00692484,0.454987537,-0.282600262,0.640693396,-0.247102922
04N0132,5.64,0.04,0.06,71.74,1.15,0.02,12.18,0.12,0.83,1.07,1.82,0.35,0.01,0,11.94,0.14,0,1.19,0.02,0.13,0.26,0.19,-2.120263536,1060.36,10.345,,,-3.912023005,-109.1634957,0.316899015,0.571225369,0.715736469,-0.107790846
04N0255,11.76,0.04,4.87,32.67,0.42,0.01,21.95,0.12,1.61,0.5,1.42,0.74,0.01,0.17,5.44,0.05,0,2.15,0.02,0.26,0.12,0.15,-2.120263536,1044.45,11.25,,,-3.912023005,949.3386164,3.185564731,-10.09398483,-3.341021974,-3.373845159
04N0402,4.53,0.12,0.16,64.1,0.62,0,13.26,2.78,2.62,1.52,1.21,0.28,0.02,0.01,10.67,0.08,0,1.3,0.5,0.42,0.38,0.13,1.022450928,839.79,10.155,,,-0.693147181,114.4365566,-0.445339952,-1.619441101,0.007369401,-0.055679757
04N0403,3.61,0.1,0.07,69.06,0.57,0,12.64,2.79,3.1,1.34,1.18,0.23,0.01,0,11.5,0.07,0,1.24,0.5,0.5,0.33,0.13,1.026041596,836.13,10.21,,,-0.693147181,150.6600751,-1.128338183,-1.084143422,0.448027438,0.275016872
04N0404,4.47,0.09,0.06,67.52,0.63,0,13.89,2.99,2.92,1.53,1.09,0.28,0.01,0,11.24,0.08,0,1.36,0.53,0.47,0.38,0.12,1.095273387,836.13,10.21,,,-0.634878272,67.63142235,-0.743801473,-0.989269439,0.343604335,0.206297945
04N0408,4.89,0.09,0.11,65.12,0.55,0,13.32,3.2,2.95,1.94,1.02,0.31,0.01,0,10.84,0.07,0,1.31,0.57,0.48,0.48,0.11,1.16315081,697.68,10.275,,,-0.562118918,-86.3143303,-0.739146856,-1.046158576,0.275509595,0.493766864
04N0409,5.25,0.11,0.17,65.17,0.7,0,13.37,3.83,3.08,1.99,1.04,0.33,0.02,0.01,10.85,0.09,0,1.31,0.68,0.5,0.49,0.11,1.342864803,612.94,10.32,,,-0.385662481,-122.5531648,-0.478452317,-1.950139893,0.092157063,0.322943786
04N0498,4.15,0.05,0.13,67.88,0.82,0.02,11.04,1.46,1.78,1.24,1.48,0.26,0.01,0,11.3,0.1,0,1.08,0.26,0.29,0.31,0.16,0.378436436,3349.24,9.67,,,-1.347073648,2422.341368,-0.467628572,-0.095732217,0.476200946,0.276195662
04N0501,4.87,0.06,0.06,62.11,0.86,0.01,12.47,1.81,2.14,1.29,1.56,0.3,0.01,0,10.34,0.11,0,1.22,0.32,0.35,0.32,0.17,0.593326845,3349.24,9.67,,,-1.139434283,2425.046902,-0.345753191,-0.543645236,0.454812386,0.364176573
04N0610,9.98,0.06,0.14,65.13,1.5,0.02,14.81,0.1,0.07,0.61,0.48,0.63,0.01,0,10.84,0.19,0,1.45,0.02,0.01,0.15,0.05,-2.302585093,2282.95,26.83,,,-3.912023005,603.0469631,2.439373023,1.632924645,0.193944556,-0.408102929
04N0611,7.59,0.01,0.03,61.87,0.96,0.01,18.55,0.1,0.03,0.47,0.67,0.48,0,0,10.3,0.12,0,1.82,0.02,0.01,0.12,0.07,-2.302585093,1978.15,25.67,,,-3.912023005,588.4712181,1.838393231,1.54151402,-0.30545896,-1.268373111
04N0613,10.12,0.24,0.14,57.89,1,0.01,16.64,1.39,1.27,5.48,1.08,0.63,0.03,0.01,9.64,0.13,0,1.63,0.25,0.21,1.36,0.11,0.329303747,2282.95,26.83,,,-1.386294361,930.564479,1.57234093,-1.378673702,0.183684827,1.063866826
04N0614,11.5,0.16,0.14,48.75,1.25,0.02,20.01,1.8,0.03,2.46,0.19,0.72,0.02,0,8.11,0.16,0,1.96,0.32,0.01,0.61,0.02,0.587786665,2282.95,26.83,,,-1.139434283,600.6149529,3.181689961,0.833795666,-0.710881174,-0.476694967
04N0626,1.57,0.03,0.07,43.88,0.2,0.01,6.12,15.9,1.21,6.04,1.17,0.1,0,0,7.3,0.03,0,0.6,2.83,0.2,1.5,0.12,2.766319109,509.07,3.46,,,1.040276712,-105.4373959,-1.368328301,0.134329866,-2.485979368,2.671166314
04N0629,2.2,0.05,0.1,63.78,0.28,0.01,7.87,4.79,1.73,2.34,1.43,0.14,0.01,0,10.62,0.03,0,0.77,0.85,0.28,0.58,0.15,1.566530411,494.61,2.875,,,-0.162518929,-175.2974963,-1.34486835,-0.103371901,-0.364309423,0.792389176
04N0630,2.22,0.07,0.09,78.37,0.39,0.02,7.86,1.44,1.57,0.67,1.75,0.14,0.01,0,13.04,0.05,0,0.77,0.26,0.25,0.17,0.19,0.364643114,545.26,5.81,,,-1.347073648,-153.5698317,-1.433740395,0.1990517,0.525434801,-0.041982851
04N0631,3.91,0.13,0.07,68.1,0.54,0.02,10.31,1.54,1.23,1.4,2.05,0.24,0.02,0,11.34,0.07,0,1.01,0.27,0.2,0.35,0.22,0.431782416,566.25,5.87,,,-1.30933332,-248.3054573,-0.691659541,-0.248277102,0.314196061,-0.070042579
04N0632,3.57,0.02,0.04,73.96,0.66,0.02,11.09,0.61,0.16,0.55,0.52,0.22,0,0,12.31,0.08,0,1.09,0.11,0.03,0.14,0.05,-0.494296322,418.41,5.835,,,-2.207274913,-738.4807662,0.38667995,1.998808727,-0.200117651,-0.614946137
04N0633,2.85,0.09,0.11,66.86,0.47,0.02,11.48,4.64,1.48,1.47,1.8,0.18,0.01,0,11.13,0.06,0,1.13,0.83,0.24,0.36,0.19,1.534714366,421.27,5.915,,,-0.186329578,-267.5208512,-0.939204044,-0.141828807,-0.283634893,-0.134835415
04N0634,4.18,0.14,0.12,67.75,0.58,0.02,11.63,2.37,1.47,1.58,2.36,0.26,0.02,0,11.28,0.07,0,1.14,0.42,0.24,0.39,0.25,0.862889955,420.43,5.875,,,-0.867500568,-319.1870539,-0.839508946,-0.673985057,0.32592,-0.128139844
04N0770,0.14,0,0.01,5.44,0.02,0,0.45,29.87,0.06,0.14,0.12,0.01,0,0,0.9,0,0,0.04,5.33,0.01,0.03,0.01,3.396854632,150.97,20.09,,,1.673351238,-116.0098391,-0.669185409,1.790510756,-6.773270101,0.872225637
04N0771,2.69,0.04,0.03,73.25,0.37,0.01,7.52,5.02,0.51,1.87,2,0.17,0.01,0,12.19,0.05,0,0.74,0.89,0.08,0.46,0.21,1.613429934,158.02,19.19,,,-0.116533816,-593.1816902,-1.075734828,0.716067514,-0.319123916,0.160795162
04N0772,3.06,0.06,0.13,48.39,0.44,0.01,8.89,9.11,2.8,4.55,2.4,0.19,0.01,0,8.05,0.05,0,0.87,1.63,0.45,1.13,0.25,2.209372711,154.23,19.67,,,0.488580015,-360.5551917,-1.885258569,-1.771568387,-0.54669623,2.216386699
04N0774,1.15,0.02,0.03,80.38,0.8,0.03,4.42,0.07,0.05,0.21,0.72,0.07,0,0,13.38,0.1,0,0.43,0.01,0.01,0.05,0.08,-2.659260037,1483.53,13.15,,,-4.605170186,357.4954024,-0.378377907,2.458169464,0.255379624,0.148796466
04N0775,6.85,0.07,0.11,55.03,1.01,0.02,15.23,0.06,0.06,0.67,1.94,0.43,0.01,0,9.16,0.13,0,1.49,0.01,0.01,0.17,0.21,-2.813410717,1473.8,13.35,,,-4.605170186,215.6255041,1.178613563,0.750091296,0.012450026,-0.684419736
04N0776,8.95,0.06,0.13,56.85,0.98,0.02,19.37,0.03,0.13,0.84,3.1,0.56,0.01,0,9.46,0.12,0,1.9,0.01,0.02,0.21,0.33,-3.506557897,1393.04,13.135,,,-4.605170186,252.8808871,1.026138904,-0.10205442,0.367336766,-1.234070433
04N0777,3.57,0.04,0.08,73.55,0.88,0.02,10.41,0.07,0.15,0.39,1.85,0.22,0.01,0,12.24,0.11,0,1.02,0.01,0.02,0.1,0.2,-2.659260037,1439.41,12.925,,,-4.605170186,381.4132545,0.007269774,1.185082893,0.363772733,-0.602374793
04N0778,12.95,0.12,0.35,55.73,0.65,0.02,14.98,0.13,0.45,0.81,2.22,0.81,0.02,0.01,9.28,0.08,0,1.47,0.02,0.07,0.2,0.24,-2.040220829,1499.98,11.94,,,-3.912023005,286.9034856,1.418369233,-0.660037562,0.1620591,-0.714937231
04N0779,10.55,0.03,0.14,54.3,1.1,0.02,21.85,0.06,0.07,0.71,3.28,0.66,0,0.01,9.04,0.14,0,2.14,0.01,0.01,0.18,0.35,-2.813410717,1433.23,12.5,,,-4.605170186,242.3461678,1.494304318,-0.534399468,0.299143596,-1.435563573
04N0780,13.06,0.12,0.22,51.39,2.05,0.02,20.37,0.03,0.29,0.37,2.25,0.82,0.02,0.01,8.55,0.26,0,2,0.01,0.05,0.09,0.24,-3.506557897,1457.65,13.5,,,-4.605170186,-192.5247654,3.100447222,-0.551735296,0.479020811,-0.914710431
04N0942,3.12,0.04,0.08,63.61,0.46,0.01,10.58,6.05,1.31,1.11,2.77,0.2,0.01,0,10.59,0.06,0,1.04,1.08,0.21,0.28,0.29,1.800058272,280.42,15.665,,,0.076961041,-291.262094,-1.30355825,-0.43312359,-0.325578324,-0.134942206
04N0943,5.83,0.11,0.3,55.26,0.7,0.01,15.68,2.66,0.91,1.96,3.23,0.36,0.02,0.01,9.2,0.09,0,1.54,0.48,0.15,0.49,0.34,0.978326123,285.11,15.655,,,-0.733969175,-474.5578725,-0.106294169,-1.545661001,-0.081978147,-0.554874649
04N0944,4.1,0.07,0.1,59.56,0.65,0.01,13.59,2.67,1.92,1.03,3.5,0.26,0.01,0,9.91,0.08,0,1.33,0.48,0.31,0.25,0.37,0.982078472,284.08,15.65,,,-0.733969175,-309.5977077,-1.302352351,-1.370294142,0.547131486,-0.148982896
04N0945,4.06,0.06,0.09,61.01,0.65,0.01,14.03,2.24,2.04,0.85,3.49,0.25,0.01,0,10.16,0.08,0,1.38,0.4,0.33,0.21,0.37,0.806475866,284.08,15.65,,,-0.916290732,-291.1036601,-1.352393779,-1.454464546,0.657022009,-0.280093675
04N0946,2.65,0.03,0.09,52.83,0.38,0,8.63,11.01,0.88,1.11,2.28,0.17,0,0,8.79,0.05,0,0.85,1.96,0.14,0.28,0.24,2.398803951,284.57,15.605,,,0.672944473,-267.1255387,-1.182586246,0.332633628,-1.591627036,0.213208072
04N0947,3.12,0.04,0.11,39.59,0.37,0,9.19,15.77,0.7,2.17,1.88,0.2,0,0,6.59,0.05,0,0.9,2.81,0.11,0.54,0.2,2.758109401,285.56,15.365,,,1.033184483,-274.395299,-0.770422019,0.352014469,-2.759938715,0.643230842
04N0949,1.6,0.02,0.03,78.05,0.27,0,6.31,1.57,0.96,0.36,2.07,0.1,0,0,12.99,0.03,0,0.62,0.28,0.15,0.09,0.22,0.451075619,285.34,15.375,,,-1.272965676,-392.7395595,-1.671776251,0.89250989,0.363585773,-0.075981594
04N0950,1.64,0.01,0.01,81.09,0.26,0.01,6.17,0.55,0.87,0.31,2.04,0.1,0,0,13.5,0.03,0,0.6,0.1,0.14,0.08,0.22,-0.597837001,285.41,15.385,,,-2.302585093,-421.0369602,-1.680404788,0.993042369,0.581667929,-0.111333381
04N0951,1.87,0.02,0.03,80.94,0.3,0,7.1,1.07,1.03,0.4,2.35,0.12,0,0,13.47,0.04,0,0.7,0.19,0.17,0.1,0.25,0.067658648,284.4,15.575,,,-1.660731207,-387.5210221,-1.745548391,0.659232024,0.672348166,-0.12429234
04N0953,2.73,0.04,0.11,49.51,0.51,0.01,9.96,15.25,2.14,0.82,2.99,0.17,0.01,0,8.24,0.06,0,0.98,2.72,0.34,0.2,0.32,2.724579503,293.01,15.95,,,1.00063188,97.53873828,-1.931989704,-1.363320313,-1.78651075,0.114299055
04N0954,3.79,0.07,0.16,63.19,0.86,0.01,11.79,4.85,3.04,0.84,3.42,0.24,0.01,0.01,10.52,0.11,0,1.16,0.86,0.49,0.21,0.36,1.578978705,290.17,15.75,,,-0.15082289,-144.3076537,-1.763714981,-2.559165276,0.62560824,0.31131878
04N0955,4.77,0.07,0.13,52.92,0.85,0,10.52,11.51,2.66,1.47,2.97,0.3,0.01,0,8.81,0.11,0,1.03,2.05,0.43,0.37,0.32,2.443216223,292.04,15.83,,,0.717839793,-177.6176967,-1.530957063,-1.739341642,-0.599181297,0.871621375
04N0956,4.71,0.11,0.19,66.58,0.66,0.01,12.46,1.54,1.17,1.1,3.2,0.3,0.02,0.01,11.08,0.08,0,1.22,0.27,0.19,0.27,0.34,0.431782416,282.41,15.8,,,-1.30933332,-389.1418118,-0.759083251,-1.382218662,0.428997808,-0.57702194
04N0957,2.89,0.04,0.07,68.05,0.45,0.01,10.05,4.77,1.42,0.89,2.87,0.18,0.01,0,11.33,0.06,0,0.99,0.85,0.23,0.22,0.3,1.562346305,280.66,15.665,,,-0.162518929,-277.1875016,-1.508664106,-0.465195776,0.04047618,-0.174077912
04N0976,5.84,0.22,0.16,63.08,0.79,0.03,14.9,2.3,0.97,2.6,1.22,0.37,0.03,0.01,10.5,0.1,0,1.46,0.41,0.16,0.64,0.13,0.832909123,431.57,3.84,,,-0.891598119,-577.7677856,0.76919149,-0.848450752,-0.358626588,-0.427833987
