PEDON_ID,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,CaO,Na2O,MgO,K2O,Fe2O3_mol,MnO_mol,P2O5_mol,SiO2_mol,TiO2_mol,ZrO2_mol,Al2O3_mol,CaO_mol,Na2O_mol,MgO_mol,K2O_mol,lCaO,cl_MAP,cl_MAT,Till,SubglacialTill,lCaO_mol,PRESS,factor1,factor2,factor3,factor4
89P0652,20.23,0.08,0.16,30.78,3.68,0.03,22.98,0.13,0.09,0.17,0.06,1.27,0.01,0.01,5.12,0.46,,2.25,0.02,0.01,0.04,0.01,-2.04,661.54,23.74,,,-3.912023005,-2128.871902,6.7008123745,-0.237732413,0.8715903607,-0.077837576
89P0658,27.00,0.32,0.64,12.93,5.07,0.05,26.25,0.11,0.00,0.49,0.26,1.69,0.04,0.02,2.15,0.63,,2.57,0.02,,0.12,0.03,-2.21,3967.69,22.375,,,-3.912023005,856.46121698,9.1322610024,1.5467565067,-1.084378203,0.1560410935
89P0659,25.30,0.23,0.68,12.05,4.79,0.05,23.02,0.10,0.01,0.63,0.25,1.58,0.03,0.02,2.01,0.60,,2.26,0.02,,0.16,0.03,-2.30,3967.69,22.375,,,-3.912023005,938.2297149,8.4104874315,1.2345938455,-0.663161329,0.8339989186
89P0660,25.22,0.25,0.63,10.84,4.83,0.04,22.58,0.10,0.01,0.55,0.24,1.58,0.03,0.02,1.80,0.61,,2.21,0.02,,0.14,0.02,-2.30,3967.69,22.375,,,-3.912023005,897.1091295,8.5140610455,1.1620257681,-0.605103872,0.9595955316
89P0661,22.90,0.29,0.69,12.51,4.44,0.04,26.12,0.06,0.02,0.60,0.18,1.43,0.04,0.02,2.08,0.56,,2.56,0.01,,0.15,0.02,-2.81,3967.69,22.375,,,-4.605170186,1162.8102385,8.2356277665,1.1376319448,-1.380778797,-0.264691829
89P0823,2.30,0.04,0.10,71.66,0.47,0.02,7.97,1.64,1.61,0.74,2.71,0.14,0.01,,11.93,0.06,,0.78,0.29,0.26,0.18,0.29,0.49,402.33,7.915,,,-1.237874356,-215.088644,-1.695690226,0.7148803978,0.2448230216,0.2149594995
90P0379,3.99,0.02,0.08,79.11,0.71,0.03,11.86,0.66,0.93,0.93,1.70,0.25,,,13.17,0.09,,1.16,0.12,0.15,0.23,0.18,-0.42,1044.18,12.045,,,-2.120263536,109.91708621,-0.335026488,0.0473163492,0.6468147727,-0.544587402
90P0600,1.26,0.01,0.03,86.21,0.22,0.01,3.39,0.20,0.27,0.18,1.06,0.08,,,14.35,0.03,,0.33,0.04,0.04,0.05,0.11,-1.61,436.74,14.195,,,-3.218875825,-462.6553434,-1.109205195,-1.33395879,1.7188505316,0.175603534
90P0791,2.91,0.04,0.15,68.78,0.46,0.02,10.06,1.32,1.44,0.98,2.69,0.18,0.01,0.01,11.45,0.06,,0.99,0.24,0.23,0.24,0.29,0.28,439.99,10.12,,,-1.427116356,-231.8587555,-1.364972601,0.7007716987,0.1770910802,-0.043668558
90P0801,4.10,0.04,0.05,70.73,0.71,0.02,13.06,0.37,0.76,0.74,1.56,0.26,0.01,,11.77,0.09,,1.28,0.07,0.12,0.18,0.17,-0.99,1093.23,12.49,,,-2.659260037,99.258028912,-0.005784565,-0.243177189,0.6122884603,-0.686606697
90P0802,4.35,0.02,0.06,68.56,0.64,0.02,6.19,0.11,0.61,0.44,1.19,0.27,,,11.41,0.08,,0.61,0.02,0.10,0.11,0.13,-2.21,1104.11,12.725,,,-3.912023005,23.969299987,-0.140631678,-0.703540143,1.0357728039,0.3853037073
90P0849,5.23,0.04,0.06,76.62,0.76,0.03,12.63,0.43,0.89,1.03,1.70,0.33,0.01,,12.75,0.09,,1.24,0.08,0.14,0.26,0.18,-0.84,1088.03,12.67,,,-2.525728644,82.056167186,-0.120708613,0.0621020509,0.7433184125,-0.4657167
90P0949,2.55,0.07,0.04,79.45,0.71,0.02,8.01,0.60,0.98,0.72,1.67,0.16,0.01,,13.22,0.09,,0.79,0.11,0.16,0.18,0.18,-0.51,924.19,15.46,,,-2.207274913,11.408391959,-0.835621227,-0.147483172,1.0976090667,0.1487098068
90P1087,5.33,0.03,0.08,69.36,0.74,0.03,11.78,0.74,0.67,1.06,1.80,0.33,,,11.55,0.09,,1.15,0.13,0.11,0.26,0.19,-0.30,1028.17,11.34,,,-2.040220829,12.816144229,0.0456980217,-0.094860382,0.4660219433,-0.361482239
90P1090,3.64,0.05,0.10,70.96,0.49,0.02,6.91,0.51,1.02,0.92,1.69,0.23,0.01,,11.81,0.06,,0.68,0.09,0.16,0.23,0.18,-0.67,313.25,6.815,,,-2.407945609,-598.6511178,-0.809733285,-0.187554836,0.851818042,0.4757939581
91P0101,1.39,0.01,0.02,72.47,0.58,0.02,4.34,0.08,0.20,0.08,1.04,0.09,,,12.06,0.07,,0.43,0.02,0.03,0.02,0.11,-2.53,1146.56,13.38,,,-3.912023005,122.90547619,-0.464737595,-1.413593141,1.438218356,0.2624196571
91P0141,3.22,0.04,0.09,74.03,0.59,0.03,4.79,0.75,1.08,0.62,1.89,0.20,0.01,,12.32,0.07,,0.47,0.13,0.17,0.15,0.20,-0.29,830,5.595,,,-2.040220829,-54.62041536,-1.111131784,-0.129959951,1.0732042463,0.7434322261
91P0148,2.89,0.08,0.05,63.67,0.28,0.01,8.74,0.48,0.79,0.58,1.31,0.18,0.01,,10.60,0.04,,0.86,0.09,0.13,0.14,0.14,-0.73,1090.23,16.015,,,-2.407945609,198.86707571,-0.510904252,-0.709902963,0.5578039189,-0.10147289
91P0148,3.15,0.08,0.05,60.77,0.31,0.01,9.16,0.47,0.76,0.64,1.35,0.20,0.01,,10.11,0.04,,0.90,0.08,0.12,0.16,0.14,-0.76,1090.23,16.015,,,-2.525728644,174.86562571,-0.36564263,-0.739969781,0.4737973004,-0.109853877
91P0868,2.76,0.05,0.12,68.72,0.40,0.01,7.82,1.03,1.44,1.27,2.62,0.17,0.01,,11.44,0.05,,0.77,0.18,0.23,0.31,0.28,0.03,367.98,8.435,,,-1.714798428,-309.778934,-1.52913234,0.6288601715,0.281949058,0.4396461256
92P0042,4.90,0.04,0.11,66.21,0.91,0.03,6.22,0.06,0.69,0.60,1.81,0.31,0.01,,11.02,0.11,,0.61,0.01,0.11,0.15,0.19,-2.81,1054.95,7.21,,,-4.605170186,-66.12232569,-0.185686268,-0.280250301,1.1523952916,0.7475658136
92P0073,5.04,0.09,0.17,60.35,0.83,0.01,10.28,1.92,2.25,1.31,2.03,0.32,0.01,0.01,10.04,0.10,,1.01,0.34,0.36,0.32,0.22,0.65,337.08,8.665,,,-1.078809661,-508.0514216,-0.70114082,1.0864112923,-0.218707402,0.6280477298
92P0094,1.01,0.03,0.05,72.80,0.36,0.01,3.84,0.16,0.88,0.14,1.43,0.06,,,12.12,0.05,,0.38,0.03,0.14,0.04,0.15,-1.83,814.44,0.975,,,-3.506557897,-24.34819797,-1.144452337,-0.711305187,1.0700371519,0.4347913736
92P0119,2.55,0.12,0.15,52.32,0.35,0.01,7.56,9.13,1.16,3.01,1.35,0.16,0.02,0.01,8.71,0.04,,0.74,1.63,0.19,0.75,0.14,2.21,636.35,5.795,,,0.4885800148,-21.58864176,-0.804856825,-0.966943894,-1.244329709,0.9680300478
92P0153,4.31,0.07,0.13,62.51,0.56,0.01,12.79,4.64,1.04,2.66,2.39,0.27,0.01,,10.40,0.07,,1.25,0.83,0.17,0.66,0.25,1.53,433.5,5.575,,,-0.186329578,-326.6041693,-0.656839459,0.1860953287,-0.506916837,0.1425356338
92P0154,4.12,0.07,0.08,77.52,0.67,0.02,10.83,0.64,1.22,1.21,1.71,0.26,0.01,,12.90,0.08,,1.06,0.11,0.20,0.30,0.18,-0.45,379.55,5.53,,,-2.207274913,-532.3444034,-0.610689994,0.2470052533,0.6874586588,-0.066240729
92P0159,3.14,0.04,0.06,75.44,0.61,0.02,12.29,0.36,1.16,1.00,1.87,0.20,0.01,,12.56,0.08,,1.21,0.06,0.19,0.25,0.20,-1.02,411.46,5.7,,,-2.813410717,-446.2260082,-0.633563046,0.2640327012,0.5370015662,-0.47798544
92P0160,3.74,0.06,0.05,79.88,0.72,0.02,11.66,0.25,0.21,0.81,1.06,0.23,0.01,,13.29,0.09,,1.14,0.04,0.03,0.20,0.11,-1.39,410.8,5.69,,,-3.218875825,-702.7243943,0.1611347693,-0.974168776,1.305065535,-0.626781662
92P0198,5.03,0.09,0.15,65.95,0.60,0.02,12.01,1.13,1.07,1.47,2.72,0.31,0.01,0.01,10.98,0.08,,1.18,0.20,0.17,0.37,0.29,0.12,867.66,8.595,,,-1.609437912,23.626210955,-0.671037087,0.6761735077,0.1988481101,-0.065476205
92P0368,1.41,0.02,0.06,76.10,1.06,0.03,3.29,0.06,0.18,0.09,0.78,0.09,,,12.67,0.13,,0.32,0.01,0.03,0.02,0.08,-2.81,1125.65,12.695,,,-4.605170186,-84.18702314,-0.082044535,-1.469599056,1.9023846667,0.7030017869
92P0368,1.55,0.02,0.05,79.82,1.21,0.03,3.05,0.02,0.17,0.01,0.72,0.10,,,13.29,0.15,,0.30,,0.03,,0.08,-3.91,1125.65,12.695,,,,-85.45681303,-0.135430737,-1.4950433,1.7484298852,1.1885375624
